序號,答案
20240119144001,569.80714
20240119145001,269.77494
20240119150001,125.06321
20240119151001,97.5192114
20240119152001,111.167569
20240119153001,57.31827799999999
20240119154001,84.618291
20240119155001,38.057588
20240119160001,48.666067999999996
20240119161001,32.058876999999995
20240119162001,18.3542734
20240119163001,18.2651918
20240119164001,19.963431999999997
20240119165001,1.3764141999999997
20240224090001,30.470929999999996
20240224091001,67.678856
20240224092001,55.121454
20240224093001,40.9260084
20240224094001,37.547654
20240224095001,87.606482
20240224100001,94.795556
20240224101001,111.407558
20240224102001,93.98614599999999
20240224103001,112.98309
20240224104001,63.89407799999999
20240224105001,65.0874686
20240224110001,79.3699494
20240224111001,61.707906
20240224112001,75.015253
20240224113001,52.078296
20240224114001,58.433602
20240224115001,42.9238508
20240224120001,63.58791000000001
20240224121001,53.08574
20240224122001,44.050912
20240224123001,26.721639999999997
20240224124001,37.495058799999995
20240224125001,35.9434786
20240224130001,37.422064000000006
20240224131001,39.1291528
20240224132001,31.750660000000003
20240224133001,19.436231999999997
20240224134001,29.130672000000004
20240224135001,16.339091999999997
20240224140001,15.291554
20240224141001,15.3521724
20240224142001,8.9723596
20240224143001,9.72041132
20240224144001,8.0404754
20240224145001,4.1584218
20240224150001,7.324008599999999
20240224151001,9.2649844
20240224152001,3.6408459199999994
20240224153001,4.90773354
20240224154001,0.8339525999999998
20240224155001,2.7284987800000002
20240224160001,0.12218900999999997
20240224161001,1.024
20240224162001,0.8
20240224163001,0.0
20240224164001,0.03679577399999999
20240224165001,0.03706908799999999
20240226090001,21.5029506
20240226091001,59.4051786
20240226092001,56.048289999999994
20240226093001,44.888229200000005
20240226094001,75.634844
20240226095001,99.32769400000001
20240226100001,124.0425576
20240226101001,135.27697659999998
20240226102001,138.694376
20240226103001,153.14027
20240226104001,151.478819
20240226105001,195.062236
20240226110001,130.380332
20240226111001,92.665404
20240226112001,96.96661200000001
20240226113001,95.165342
20240226114001,68.546105
20240226115001,101.00865920000001
20240226120001,38.030129599999995
20240226121001,21.9354922
20240226122001,17.3601666
20240226123001,43.672094
20240226124001,62.1137658
20240226125001,32.8636748
20240226130001,40.7322
20240226131001,41.8546334
20240226132001,45.645434
20240226133001,44.7757492
20240226134001,36.157566
20240226135001,22.9596222
20240226140001,20.321689399999997
20240226141001,16.0678177
20240226142001,17.371431599999998
20240226143001,16.2536174
20240226144001,13.395006200000001
20240226145001,10.9401382
20240226150001,11.5983308
20240226151001,11.299351
20240226152001,8.940227199999999
20240226153001,8.7473394
20240226154001,4.7604076
20240226155001,4.5469146
20240226160001,3.1631065199999995
20240226161001,0.4579586599999999
20240226162001,0.60655896
20240226163001,0.837763166
20240226164001,0.23443125999999995
20240226165001,0.025010171999999997
20240327090001,115.216146
20240327091001,142.723024
20240327092001,148.702876
20240327093001,174.19076
20240327094001,264.331972
20240327095001,329.00733
20240327100001,478.53172
20240327101001,573.2167039999999
20240327102001,663.13924
20240327103001,634.485908
20240327104001,909.18938
20240327105001,871.32301
20240327110001,696.9646
20240327111001,622.567794
20240327112001,494.98882
20240327113001,413.9013
20240327114001,311.352774
20240327115001,249.686284
20240327120001,265.164184
20240327121001,222.481662
20240327122001,206.295474
20240327123001,195.463208
20240327124001,191.766062
20240327125001,167.99622399999998
20240327130001,137.58112200000002
20240327131001,94.33142600000001
20240327132001,70.3241172
20240327133001,63.44622999999999
20240327134001,41.9118468
20240327135001,27.2716582
20240327140001,2.767025999999999
20240327141001,9.378725799999998
20240327142001,5.436135599999999
20240327143001,9.329827
20240327144001,11.6726488
20240327145001,8.7067622
20240327150001,13.6933374
20240327151001,10.886509799999999
20240327152001,7.625729400000001
20240327153001,8.197685400000001
20240327154001,3.7737951999999995
20240327155001,4.688712799999999
20240327160001,9.026734600000001
20240327161001,8.7921394
20240327162001,6.245694799999999
20240327163001,4.6524468
20240327164001,3.0247029999999997
20240327165001,5.278025700000001
20240329090001,30.426582600000003
20240329091001,26.5254208
20240329092001,18.255131
20240329093001,16.360780300000002
20240329094001,11.960845200000001
20240329095001,25.69357626
20240329100001,14.210670400000001
20240329101001,4.14986888
20240329102001,22.955160000000003
20240329103001,9.99741232
20240329104001,18.8005816
20240329105001,11.295719400000001
20240329110001,1.4965464599999998
20240329111001,11.20162016
20240329112001,7.8417428000000005
20240329113001,8.4629425
20240329114001,1.8043109999999996
20240329115001,2.9595992999999994
20240329120001,15.6448536
20240329121001,27.4933324
20240329122001,23.4349844
20240329123001,23.7454726
20240329124001,11.747702599999998
20240329125001,22.5630776
20240329130001,10.301530999999999
20240329131001,11.8308724
20240329132001,7.3909541999999995
20240329133001,10.3943424
20240329134001,32.3366116
20240329135001,18.8055374
20240329140001,19.0751952
20240329141001,20.717427999999998
20240329142001,24.7314656
20240329143001,23.1682542
20240329144001,27.510656
20240329145001,21.564844
20240329150001,8.759696799999999
20240329151001,4.280909199999999
20240329152001,5.491597
20240329153001,1.8675955999999996
20240329154001,1.4561188599999997
20240329155001,9.101564
20240329160001,9.1002372
20240329161001,2.1332823999999997
20240329162001,1.7541400599999997
20240329163001,0.9476047999999998
20240329164001,9.500354200000002
20240329165001,0.5212347199999999
20240428090001,193.98885
20240428091001,312.32642599999997
20240428092001,156.36372680000002
20240428093001,57.429808
20240428094001,51.4621452
20240428095001,31.6180968
20240428100001,78.2118908
20240428101001,172.17740700000002
20240428102001,416.39044400000006
20240428103001,506.34563
20240428104001,867.04094
20240428105001,557.1752859999999
20240428110001,725.20366
20240428111001,909.9965199999999
20240428112001,886.26638
20240428113001,388.58088000000004
20240428114001,312.311306
20240428115001,304.03484
20240428120001,357.440408
20240428121001,354.97955
20240428122001,250.742592
20240428123001,255.151208
20240428124001,244.87134
20240428125001,139.741334
20240428130001,75.65122600000001
20240428131001,73.080637
20240428132001,54.543060999999994
20240428133001,41.119232000000004
20240428134001,27.8586676
20240428135001,29.234934
20240428140001,26.9685724
20240428141001,39.7265692
20240428142001,25.398458
20240428143001,86.00801
20240428144001,136.692182
20240428145001,122.782968
20240428150001,201.03774599999997
20240428151001,360.646508
20240428152001,202.061512
20240428153001,118.053042
20240428154001,99.24865600000001
20240428155001,104.8448192
20240428160001,128.947228
20240428161001,77.15020799999999
20240428162001,25.331836
20240428163001,17.6540384
20240428164001,4.542126399999999
20240428165001,4.355781199999999
20240430090001,883.661012
20240430091001,972.138188
20240430092001,1037.27691
20240430093001,1111.151366
20240430094001,1128.2513000000001
20240430095001,1109.6229
20240430100001,1044.8574
20240430101001,826.8479400000001
20240430102001,1108.4166
20240430103001,1286.4807999999998
20240430104001,1317.9937800000002
20240430105001,1213.9400600000001
20240430110001,1364.61516
20240430111001,1358.99136
20240430112001,1479.7451399999998
20240430113001,1572.0185999999999
20240430114001,1611.8593
20240430115001,1476.71086
20240430120001,921.52802
20240430121001,1353.38512
20240430122001,1053.79754
20240430123001,1444.5760999999998
20240430124001,1424.7005600000002
20240430125001,1037.43918
20240430130001,962.5796600000001
20240430131001,775.608252
20240430132001,1032.43128
20240430133001,1176.5244120000002
20240430134001,1083.695148
20240430135001,956.714614
20240430140001,852.8785399999999
20240430141001,635.21381
20240430142001,439.2905
20240430143001,338.87458999999996
20240430144001,276.26934
20240430145001,303.50704999999994
20240430150001,153.49480600000004
20240430151001,73.63019299999999
20240430152001,66.364727
20240430153001,29.727984
20240430154001,3.4609595999999994
20240430155001,17.279642
20240430160001,15.6463648
20240430161001,14.110835920000001
20240430162001,0.8442681999999998
20240430163001,1.0435269399999998
20240430164001,1.1610443999999998
20240430165001,0.8824621999999998
20240515090001,872.69752
20240515091001,985.8066060000001
20240515092001,1042.2990080000002
20240515093001,1094.4062999999999
20240515094001,1163.48818
20240515095001,1076.4058
20240515100001,1105.2543600000001
20240515101001,1124.26772
20240515102001,1075.34076
20240515103001,983.336926
20240515104001,1093.118212
20240515105001,1341.65484
20240515110001,1522.19306
20240515111001,1383.2756200000001
20240515112001,1569.19684
20240515113001,1478.9157599999999
20240515114001,1451.45774
20240515115001,1308.93456
20240515120001,1465.72216
20240515121001,1612.28396
20240515122001,1545.51528
20240515123001,1502.56708
20240515124001,1183.93004
20240515125001,1289.69544
20240515130001,1256.0851200000002
20240515131001,1270.3098200000002
20240515132001,1131.3200199999999
20240515133001,899.1996999999999
20240515134001,604.6120119999999
20240515135001,710.57298
20240515140001,367.36432599999995
20240515141001,249.17628
20240515142001,210.561958
20240515143001,160.782562
20240515144001,123.61417000000002
20240515145001,114.814232
20240515150001,82.5955952
20240515151001,67.76932
20240515152001,62.6414034
20240515153001,45.807872
20240515154001,28.548921999999997
20240515155001,30.3301506
20240515160001,13.491860599999999
20240515161001,19.6334806
20240515162001,13.7390696
20240515163001,11.497942199999999
20240515164001,3.7879028
20240515165001,3.0000264
20240520090001,379.418892
20240520091001,375.49710600000003
20240520092001,351.706068
20240520093001,327.45916400000004
20240520094001,230.45359200000001
20240520095001,179.972864
20240520100001,161.599318
20240520101001,149.26405799999998
20240520102001,151.03319100000002
20240520103001,153.870308
20240520104001,231.284392
20240520105001,234.77105799999998
20240520110001,281.01109599999995
20240520111001,280.168364
20240520112001,237.336874
20240520113001,204.202266
20240520114001,197.465936
20240520115001,227.101252
20240520120001,289.205354
20240520121001,232.37232
20240520122001,204.42325000000002
20240520123001,168.232828
20240520124001,176.55452799999998
20240520125001,168.02662200000003
20240520130001,117.52535
20240520131001,66.45927599999999
20240520132001,48.0343992
20240520133001,34.074846
20240520134001,37.181948
20240520135001,33.558675
20240520140001,82.69219539999999
20240520141001,68.885518
20240520142001,63.384097999999994
20240520143001,83.3904628
20240520144001,95.70031000000002
20240520145001,77.954038
20240520150001,92.335826
20240520151001,70.624145
20240520152001,41.5883092
20240520153001,27.318498599999998
20240520154001,33.4481392
20240520155001,30.227175600000002
20240520160001,29.199593200000002
20240520161001,11.097507999999998
20240520162001,11.786019999999999
20240520163001,9.165811999999999
20240520164001,9.4415476
20240520165001,2.7428447999999994
20240613090001,12.565397999999998
20240613091001,16.734870799999996
20240613092001,70.844948
20240613093001,115.291292
20240613094001,135.336128
20240613095001,160.144978
20240613100001,196.93721599999998
20240613101001,300.48838
20240613102001,608.81652
20240613103001,598.1070000000001
20240613104001,394.912052
20240613105001,401.01212000000004
20240613110001,755.3668600000001
20240613111001,703.06479
20240613112001,887.3810000000001
20240613113001,1276.90032
20240613114001,1383.7940400000002
20240613115001,1366.83826
20240613120001,1462.9116199999999
20240613121001,1484.4788
20240613122001,1181.4813199999999
20240613123001,1463.1623599999998
20240613124001,937.68728
20240613125001,754.82707
20240613130001,1418.99026
20240613131001,1369.4910799999998
20240613132001,1211.9738120000002
20240613133001,390.88177199999996
20240613134001,1152.8254259999999
20240613135001,1301.707188
20240613140001,689.8793479999999
20240613141001,479.38486000000006
20240613142001,776.60444
20240613143001,135.61199399999998
20240613144001,116.2473928
20240613145001,78.0224568
20240613150001,101.4249228
20240613151001,77.75429799999999
20240613152001,79.225401
20240613153001,58.107411
20240613154001,102.436986
20240613155001,285.00124400000004
20240613160001,188.66349800000003
20240613161001,73.244194
20240613162001,43.405717599999996
20240613163001,24.712770399999997
20240613164001,23.952792
20240613165001,14.7637668
20240615090001,715.476992
20240615091001,785.607626
20240615092001,786.33912
20240615093001,843.94386
20240615094001,859.523912
20240615095001,937.17944
20240615100001,1036.31992
20240615101001,1220.70578
20240615102001,1098.24764
20240615103001,1182.97124
20240615104001,912.84562
20240615105001,1072.40386
20240615110001,1063.15186
20240615111001,995.4729600000001
20240615112001,1049.1477
20240615113001,1173.75986
20240615114001,1157.9567399999999
20240615115001,1296.16644
20240615120001,1288.43946
20240615121001,1247.5979399999999
20240615122001,1209.4272799999999
20240615123001,1230.74508
20240615124001,1237.72088
20240615125001,1241.17998
20240615130001,1101.5123600000002
20240615131001,1018.684414
20240615132001,850.6320999999999
20240615133001,697.70316
20240615134001,790.3602400000001
20240615135001,734.10008
20240615140001,586.610944
20240615141001,823.06136
20240615142001,657.49649
20240615143001,599.978524
20240615144001,558.46174
20240615145001,514.35908
20240615150001,453.294328
20240615151001,410.538962
20240615152001,364.711432
20240615153001,320.05693199999996
20240615154001,267.52040999999997
20240615155001,222.270466
20240615160001,158.579866
20240615161001,135.74451879999998
20240615162001,97.66807840000001
20240615163001,49.0157132
20240615164001,41.4338594
20240615165001,16.3218894
20240703090001,316.50199999999995
20240703091001,757.4255459999999
20240703092001,827.540052
20240703093001,943.7689999999999
20240703094001,984.18388
20240703095001,696.0076059999999
20240703100001,367.84522000000004
20240703101001,383.42427399999997
20240703102001,563.43972
20240703103001,867.22771
20240703104001,1332.56414
20240703105001,1271.7092
20240703110001,1221.7817400000001
20240703111001,1225.4997
20240703112001,1164.9873599999999
20240703113001,1291.2396
20240703114001,1304.68716
20240703115001,1293.13762
20240703120001,1228.04846
20240703121001,1247.46698
20240703122001,1220.18682
20240703123001,1228.88628
20240703124001,1175.93102
20240703125001,1129.794974
20240703130001,1147.5263320000001
20240703131001,1069.8131199999998
20240703132001,1042.8198399999999
20240703133001,1021.7213119999999
20240703134001,970.09392
20240703135001,930.46336
20240703140001,877.3747
20240703141001,778.212792
20240703142001,734.145512
20240703143001,625.430964
20240703144001,567.56203
20240703145001,514.6548240000001
20240703150001,418.17456
20240703151001,365.484174
20240703152001,328.73922999999996
20240703153001,280.89902199999995
20240703154001,213.353762
20240703155001,3.762651999999999
20240703160001,57.4404012
20240703161001,18.7209986
20240703162001,22.4767234
20240703163001,2.8730295999999993
20240703164001,6.4882924
20240703165001,2.3328472
20240707090001,719.3874999999999
20240707091001,809.7159
20240707092001,861.96484
20240707093001,920.2649900000001
20240707094001,975.253792
20240707095001,1027.56832
20240707100001,1076.4405199999999
20240707101001,1128.2964399999998
20240707102001,1148.9635
20240707103001,1146.8943199999999
20240707104001,1205.81982
20240707105001,1205.36258
20240707110001,998.70078
20240707111001,1174.6617
20240707112001,1220.91284
20240707113001,1303.12896
20240707114001,1332.44158
20240707115001,1296.03602
20240707120001,1251.8039
20240707121001,1209.7893199999999
20240707122001,1216.89732
20240707123001,1176.99632
20240707124001,1136.2015199999998
20240707125001,1148.9707799999999
20240707130001,1114.53996
20240707131001,1056.63296
20240707132001,1011.37996
20240707133001,974.06836
20240707134001,914.3808799999999
20240707135001,900.2003340000001
20240707140001,818.7858
20240707141001,753.44712
20240707142001,643.988152
20240707143001,601.87834
20240707144001,581.98092
20240707145001,545.5644399999999
20240707150001,469.87167
20240707151001,403.14096600000005
20240707152001,139.41283
20240707153001,61.531712
20240707154001,17.5766536
20240707155001,65.48542900000001
20240707160001,59.032181
20240707161001,49.100544
20240707162001,25.871555200000003
20240707163001,12.467141199999999
20240707164001,1.6130187999999996
20240707165001,1.0989544799999997
20240125090002,30.9852464
20240125091002,49.311817000000005
20240125092002,30.720330199999996
20240125093002,18.6016082
20240125094002,25.0965944
20240125095002,23.980915600000003
20240125100002,34.38989289999999
20240125101002,37.0753758
20240125102002,32.724878999999994
20240125103002,33.7395226
20240125104002,42.481458599999996
20240125105002,34.57597
20240125110002,75.8270388
20240125111002,97.5414308
20240125112002,103.6377648
20240125113002,112.735072
20240125114002,135.559018
20240125115002,134.544758
20240125120002,165.13443
20240125121002,154.44566999999998
20240125122002,124.40846800000001
20240125123002,118.3784746
20240125124002,120.315554
20240125125002,98.194838
20240125130002,30.6287222
20240125131002,33.329906
20240125132002,47.491763
20240125133002,50.938952
20240125134002,57.26266579999999
20240125135002,21.5420574
20240125140002,20.596124600000003
20240125141002,8.59788
20240125142002,3.08471178
20240125143002,0.29353183999999993
20240125144002,10.359137720000001
20240125145002,0.25450593999999993
20240125150002,10.034285480000001
20240125151002,1.3757352999999999
20240125152002,0.41110805999999994
20240125153002,0.3907012199999999
20240125154002,1.9340801
20240125155002,0.3955956599999999
20240125160002,2.7691208000000005
20240125161002,0.33563966
20240125162002,0.05391745599999998
20240125163002,0.0
20240125164002,0.018161327999999994
20240125165002,0.27926122
20240128090002,18.019118000000002
20240128091002,12.77164186
20240128092002,22.612265800000003
20240128093002,22.595734800000002
20240128094002,17.3557724
20240128095002,27.1590628
20240128100002,34.4208778
20240128101002,29.2605982
20240128102002,32.5619492
20240128103002,41.1932264
20240128104002,35.09641
20240128105002,23.959184
20240128110002,41.137237999999996
20240128111002,28.679992
20240128112002,41.04669
20240128113002,48.570882600000004
20240128114002,55.521249999999995
20240128115002,65.12385499999999
20240128120002,80.32957400000001
20240128121002,82.429968
20240128122002,87.617
20240128123002,94.400972
20240128124002,82.91597399999999
20240128125002,58.7043446
20240128130002,50.8582686
20240128131002,38.1184334
20240128132002,30.271470800000003
20240128133002,19.839456
20240128134002,23.1487306
20240128135002,19.527629599999997
20240128140002,27.6270138
20240128141002,20.8685228
20240128142002,19.3531904
20240128143002,16.542104600000002
20240128144002,16.227572000000002
20240128145002,12.4983356
20240128150002,15.080460200000001
20240128151002,10.843039999999998
20240128152002,11.109716200000001
20240128153002,10.975539000000001
20240128154002,6.854519600000001
20240128155002,6.769831
20240128160002,2.570185
20240128161002,4.8510204
20240128162002,1.6273817999999998
20240128163002,3.885866
20240128164002,0.31722961999999993
20240128165002,2.03626124
20240213090002,804.5847800000001
20240213091002,997.74554
20240213092002,1068.00826
20240213093002,1268.667068
20240213094002,1689.4186
20240213095002,1793.1364400000002
20240213100002,1690.4560999999999
20240213101002,1780.19558
20240213102002,1817.55232
20240213103002,1898.57584
20240213104002,1903.4294399999999
20240213105002,1973.57546
20240213110002,1889.97592
20240213111002,1999.3064200000001
20240213112002,2046.88436
20240213113002,2048.89382
20240213114002,2075.9647
20240213115002,1616.56112
20240213120002,1785.48638
20240213121002,1660.18814
20240213122002,1449.5642
20240213123002,997.61213
20240213124002,897.1077399999999
20240213125002,1221.85824
20240213130002,826.30827
20240213131002,217.18991799999998
20240213132002,168.77723600000002
20240213133002,136.89637399999998
20240213134002,131.616172
20240213135002,119.974906
20240213140002,119.940326
20240213141002,135.72544799999997
20240213142002,125.584748
20240213143002,119.05272599999999
20240213144002,100.290332
20240213145002,83.55433599999999
20240213150002,62.082575999999996
20240213151002,39.870597399999994
20240213152002,33.358164
20240213153002,36.602605
20240213154002,20.461886
20240213155002,12.3941272
20240213160002,31.0526308
20240213161002,28.1180612
20240213162002,16.684191000000002
20240213163002,12.0280328
20240213164002,11.489855799999999
20240213165002,6.5670879
20240226090002,17.642021999999997
20240226091002,46.7782996
20240226092002,42.4097566
20240226093002,40.6422988
20240226094002,66.996538
20240226095002,81.183572
20240226100002,113.87118600000001
20240226101002,133.024818
20240226102002,138.476594
20240226103002,150.3390132
20240226104002,141.005534
20240226105002,180.344
20240226110002,134.14113999999998
20240226111002,105.80992520000001
20240226112002,105.542402
20240226113002,98.920364
20240226114002,62.36622320000001
20240226115002,102.913767
20240226120002,41.434602
20240226121002,27.6684828
20240226122002,27.6888084
20240226123002,50.752990000000004
20240226124002,68.13309559999999
20240226125002,37.107898
20240226130002,47.519901999999995
20240226131002,44.3545004
20240226132002,50.353303000000004
20240226133002,48.7816912
20240226134002,39.7573986
20240226135002,27.421973
20240226140002,23.424145799999998
20240226141002,18.6781616
20240226142002,20.5277696
20240226143002,20.1879824
20240226144002,17.6961356
20240226145002,15.1003672
20240226150002,11.545898600000001
20240226151002,10.8000364
20240226152002,10.5566282
20240226153002,10.8954232
20240226154002,5.945900999999999
20240226155002,4.690263399999999
20240226160002,3.1728134
20240226161002,0.5790149199999999
20240226162002,0.27571929999999994
20240226163002,0.82414045
20240226164002,0.248
20240226165002,0.08309071999999998
20240319090002,1.7885489999999997
20240319091002,4.752000000000001
20240319092002,4.08
20240319093002,7.312000000000001
20240319094002,0.5203122259999999
20240319095002,3.0175075999999996
20240319100002,18.5896218
20240319101002,25.027719400000002
20240319102002,24.02286
20240319103002,19.2048032
20240319104002,15.3579598
20240319105002,18.8669264
20240319110002,28.0486632
20240319111002,28.1453132
20240319112002,29.5454634
20240319113002,33.6917886
20240319114002,31.231164000000003
20240319115002,28.4597928
20240319120002,28.783671000000005
20240319121002,29.89301
20240319122002,28.997426000000004
20240319123002,28.935461999999998
20240319124002,27.4327246
20240319125002,18.5536144
20240319130002,31.4278354
20240319131002,23.769174800000002
20240319132002,22.6250418
20240319133002,19.441119000000004
20240319134002,15.872795799999999
20240319135002,10.4256518
20240319140002,22.017204
20240319141002,16.3780236
20240319142002,14.9072662
20240319143002,12.854447200000001
20240319144002,13.3330924
20240319145002,10.0455614
20240319150002,18.8634524
20240319151002,13.9757732
20240319152002,12.826303699999999
20240319153002,11.1118144
20240319154002,8.8096826
20240319155002,5.7444854
20240319160002,3.06613512
20240319161002,1.992816386
20240319162002,1.93884243
20240319163002,0.0
20240319164002,0.0
20240319165002,0.12703855999999997
20240427090002,93.647152
20240427091002,84.328446
20240427092002,75.0995992
20240427093002,75.16372659999999
20240427094002,80.406558
20240427095002,105.369126
20240427100002,66.6137772
20240427101002,92.383246
20240427102002,127.831908
20240427103002,151.394908
20240427104002,161.770162
20240427105002,169.39144000000002
20240427110002,167.26557999999997
20240427111002,158.057944
20240427112002,147.484528
20240427113002,154.252252
20240427114002,130.771576
20240427115002,105.71806600000001
20240427120002,123.284628
20240427121002,146.307844
20240427122002,139.747878
20240427123002,122.73934200000001
20240427124002,109.71373399999999
20240427125002,101.30293600000002
20240427130002,214.20296000000002
20240427131002,223.08867199999997
20240427132002,161.456436
20240427133002,250.475378
20240427134002,402.15837999999997
20240427135002,293.987732
20240427140002,257.18118
20240427141002,267.16356
20240427142002,236.36750800000002
20240427143002,192.26561199999998
20240427144002,208.088434
20240427145002,194.058988
20240427150002,234.00768599999998
20240427151002,200.633464
20240427152002,124.59462
20240427153002,91.3647832
20240427154002,87.75841
20240427155002,96.2559012
20240427160002,100.40255400000001
20240427161002,114.65785120000001
20240427162002,70.727624
20240427163002,38.2343798
20240427164002,68.775642
20240427165002,40.818374999999996
20240508090002,168.356514
20240508091002,106.4408148
20240508092002,110.237978
20240508093002,101.689188
20240508094002,121.89957120000001
20240508095002,113.629736
20240508100002,122.924508
20240508101002,127.105332
20240508102002,114.05732400000001
20240508103002,87.25905519999999
20240508104002,73.1116708
20240508105002,84.21507799999999
20240508110002,62.583994
20240508111002,66.04935
20240508112002,85.663908
20240508113002,82.815828
20240508114002,88.670838
20240508115002,100.574336
20240508120002,166.22799999999998
20240508121002,122.4092308
20240508122002,195.70811799999998
20240508123002,116.213266
20240508124002,73.1775884
20240508125002,49.9069968
20240508130002,20.783259800000003
20240508131002,5.290307300000001
20240508132002,11.893588600000001
20240508133002,7.47357298
20240508134002,0.8976213999999999
20240508135002,5.9210595999999995
20240508140002,29.002473199999997
20240508141002,27.221322000000004
20240508142002,39.976852
20240508143002,24.021320799999998
20240508144002,18.5558172
20240508145002,16.844831600000003
20240508150002,5.2017738
20240508151002,0.8179251999999998
20240508152002,2.5308967
20240508153002,0.4531501999999999
20240508154002,0.3952962399999999
20240508155002,0.5002314599999999
20240508160002,2.3564256799999996
20240508161002,0.8480940799999999
20240508162002,0.8419517599999999
20240508163002,0.6471341199999999
20240508164002,0.4139865399999999
20240508165002,0.3938324199999999
20240705090002,698.345512
20240705091002,759.6511479999999
20240705092002,802.67296
20240705093002,856.387186
20240705094002,894.02898
20240705095002,977.16318
20240705100002,1034.93326
20240705101002,1100.73466
20240705102002,1125.6169399999999
20240705103002,1177.92336
20240705104002,1143.86824
20240705105002,483.93573999999995
20240705110002,911.9597
20240705111002,441.72462600000006
20240705112002,559.5496740000001
20240705113002,1210.28322
20240705114002,1241.11466
20240705115002,1250.99674
20240705120002,1213.9531200000001
20240705121002,1117.76402
20240705122002,1209.4681999999998
20240705123002,1138.0753399999999
20240705124002,1073.17046
20240705125002,1066.6005599999999
20240705130002,1034.17634
20240705131002,983.6387199999999
20240705132002,935.40119
20240705133002,912.5227
20240705134002,877.3002140000001
20240705135002,829.5509000000001
20240705140002,759.93948
20240705141002,758.54124
20240705142002,696.59406
20240705143002,419.35536
20240705144002,490.9341
20240705145002,210.858652
20240705150002,276.080266
20240705151002,289.99420799999996
20240705152002,263.867716
20240705153002,239.095748
20240705154002,37.316941
20240705155002,11.441178399999998
20240705160002,26.602297999999998
20240705161002,5.3899887999999985
20240705162002,16.296105599999997
20240705163002,22.688895600000002
20240705164002,2.8462693999999993
20240705165002,2.5388451999999995
20240707090002,699.5361539999999
20240707091002,782.924826
20240707092002,836.58376
20240707093002,889.54594
20240707094002,961.86298
20240707095002,999.28692
20240707100002,1091.1163399999998
20240707101002,1115.99052
20240707102002,1142.4849
20240707103002,1143.68568
20240707104002,1181.5145199999997
20240707105002,1211.4876000000002
20240707110002,965.2524
20240707111002,1113.9853799999999
20240707112002,1141.1423
20240707113002,1218.1454800000001
20240707114002,1251.30324
20240707115002,1250.2379999999998
20240707120002,1298.32136
20240707121002,1248.3555999999999
20240707122002,1226.5445599999998
20240707123002,1217.59846
20240707124002,1175.43384
20240707125002,1166.68128
20240707130002,1137.77334
20240707131002,1099.3332599999999
20240707132002,1064.26642
20240707133002,1032.4991
20240707134002,983.6403399999999
20240707135002,934.517588
20240707140002,842.22768
20240707141002,802.27542
20240707142002,692.55892
20240707143002,638.68146
20240707144002,628.96054
20240707145002,590.93728
20240707150002,446.54746
20240707151002,394.71955199999996
20240707152002,148.564772
20240707153002,76.4182188
20240707154002,43.2700016
20240707155002,94.326136
20240707160002,38.871634799999995
20240707161002,35.96606
20240707162002,20.693994999999997
20240707163002,11.1925476
20240707164002,1.9223797999999994
20240707165002,1.4132547999999996
20240317090003,1290.7825000000003
20240317091003,1443.3516399999999
20240317092003,1502.48902
20240317093003,1547.5454399999999
20240317094003,1584.57016
20240317095003,1682.7355200000002
20240317100003,1737.79048
20240317101003,1791.4824
20240317102003,1788.65904
20240317103003,1788.60824
20240317104003,1827.65372
