序號,答案
20240515165001,8.600132
20240520090001,314.41446
20240520091001,314.32553
20240520092001,289.57034
20240520093001,271.65582
20240520094001,172.42796
20240520095001,150.30432
20240520100001,120.27659
20240520101001,117.76029
20240520102001,111.165955
20240520103001,126.63154
20240520104001,165.26196
20240520105001,179.81529
20240520110001,186.49548
20240520111001,231.72182
20240520112001,203.60437
20240520113001,157.97133
20240520114001,143.80968
20240520115001,158.02626
20240520120001,219.18677
20240520121001,194.5816
20240520122001,180.15625
20240520123001,140.08414
20240520124001,166.09264
20240520125001,158.17311
20240520130001,144.82675
20240520131001,105.09638
20240520132001,79.771996
20240520133001,57.97423
20240520134001,54.02974
20240520135001,59.873375
20240520140001,61.500977
20240520141001,64.50759
20240520142001,59.52049
20240520143001,68.512314
20240520144001,89.02155
20240520145001,92.57019
20240520150001,98.47913
20240520151001,89.680725
20240520152001,68.701546
20240520153001,47.992493
20240520154001,36.240696
20240520155001,31.415878
20240520160001,29.637966
20240520161001,27.40754
20240520162001,24.4901
20240520163001,21.10906
20240520164001,15.287738
20240520165001,11.594224
20240613090001,47.46699
20240613091001,66.994354
20240613092001,85.26474
20240613093001,110.21646
20240613094001,130.64064
20240613095001,142.68489
20240613100001,215.04608
20240613101001,297.6419
20240613102001,546.9226
20240613103001,569.215
20240613104001,407.52026
20240613105001,397.5806
20240613110001,629.2743
20240613111001,626.92395
20240613112001,853.265
20240613113001,1189.1016
20240613114001,1313.2902
20240613115001,1274.0713
20240613120001,1316.6781
20240613121001,1327.314
20240613122001,911.0866
20240613123001,1188.4918
20240613124001,786.2364
20240613125001,624.85535
20240613130001,1073.0713
20240613131001,981.3354
20240613132001,844.22906
20240613133001,367.04886
20240613134001,756.24713
20240613135001,776.77594
20240613140001,429.75674
20240613141001,298.6443
20240613142001,449.5422
20240613143001,98.41997
20240613144001,70.356964
20240613145001,60.032284
20240613150001,63.244614
20240613151001,67.57149
20240613152001,69.727005
20240613153001,71.177055
20240613154001,91.98493
20240613155001,185.32622
20240613160001,149.95749
20240613161001,67.82097
20240613162001,40.388588
20240613163001,34.483852
20240613164001,34.80396
20240613165001,13.898834
20240615090001,890.58496
20240615091001,1021.83813
20240615092001,988.6956
20240615093001,1004.9193
20240615094001,1013.73956
20240615095001,1154.5372
20240615100001,1233.6396
20240615101001,1375.0889
20240615102001,1178.3182
20240615103001,1310.8562
20240615104001,1035.7081
20240615105001,1198.2593
20240615110001,1285.5593
20240615111001,1192.5248
20240615112001,1235.8585
20240615113001,1318.0393
20240615114001,1319.3837
20240615115001,1397.4722
20240615120001,1228.4373
20240615121001,1098.7097
20240615122001,1094.7764
20240615123001,1199.1254
20240615124001,1201.8844
20240615125001,1177.8999
20240615130001,1000.7618
20240615131001,928.18207
20240615132001,779.4805
20240615133001,675.7158
20240615134001,724.5212
20240615135001,657.6604
20240615140001,440.05472
20240615141001,627.6268
20240615142001,466.92245
20240615143001,402.81262
20240615144001,369.5887
20240615145001,324.1154
20240615150001,287.87164
20240615151001,228.49481
20240615152001,202.19716
20240615153001,166.68466
20240615154001,136.88205
20240615155001,100.79233
20240615160001,88.77933
20240615161001,73.682594
20240615162001,52.300392
20240615163001,28.158566
20240615164001,29.449297
20240615165001,14.969447
20240703090001,433.39
20240703091001,933.48773
20240703092001,861.14026
20240703093001,1116.605
20240703094001,1118.8394
20240703095001,788.79803
20240703100001,519.3061
20240703101001,430.00137
20240703102001,387.1986
20240703103001,550.57855
20240703104001,1128.0607
20240703105001,1177.346
20240703110001,1207.8687
20240703111001,1201.5385
20240703112001,1093.5768
20240703113001,1200.558
20240703114001,1234.4358
20240703115001,1260.6481
20240703120001,1279.2823
20240703121001,1215.2549
20240703122001,1145.6141
20240703123001,1138.3914
20240703124001,1063.8551
20240703125001,1007.61487
20240703130001,990.95166
20240703131001,933.6656
20240703132001,879.7792
20240703133001,824.16656
20240703134001,798.2696
20240703135001,776.3168
20240703140001,683.2735
20240703141001,608.30396
20240703142001,530.80756
20240703143001,442.47482
20240703144001,403.25015
20240703145001,347.75412
20240703150001,336.8328
20240703151001,311.02087
20240703152001,276.61615
20240703153001,236.89511
20240703154001,169.88881
20240703155001,18.81326
20240703160001,44.322006
20240703161001,23.164993
20240703162001,31.543617
20240703163001,14.365148
20240703164001,20.201462
20240703165001,11.664236
20240707090001,754.3375
20240707091001,808.1795
20240707092001,870.6642
20240707093001,936.44495
20240707094001,1016.74896
20240707095001,1085.3616
20240707100001,1108.8026
20240707101001,1140.0022
20240707102001,1167.2175
20240707103001,1154.4716
20240707104001,1228.0591
20240707105001,1214.1729
20240707110001,897.2639
20240707111001,1145.3885
20240707112001,1205.5242
20240707113001,1224.2048
20240707114001,1310.0079
20240707115001,1327.9401
20240707120001,1364.4595
20240707121001,1295.3066
20240707122001,1252.8866
20240707123001,1217.3016
20240707124001,1183.5676
20240707125001,1145.6139
20240707130001,1145.2998
20240707131001,1105.6848
20240707132001,1057.3798
20240707133001,1006.1418
20240707134001,960.2644
20240707135001,912.08167
20240707140001,894.409
20240707141001,854.6756
20240707142001,702.90076
20240707143001,634.5517
20240707144001,613.9046
20240707145001,610.5822
20240707150001,510.83835
20240707151001,423.82483
20240707152001,126.98415
20240707153001,53.33856
20240707154001,28.603268
20240707155001,89.027145
20240707160001,31.200905
20240707161001,47.50272
20240707162001,22.677776
20240707163001,27.215706
20240707164001,8.065094
20240707165001,5.4947724
20240125090002,8.526232
20240125091002,6.719085
20240125092002,8.961651
20240125093002,11.888041
20240125094002,14.042972
20240125095002,8.424578
20240125100002,7.7494645
20240125101002,9.576879
20240125102002,13.704395
20240125103002,15.737613
20240125104002,18.247293
20240125105002,30.11985
20240125110002,48.015194
20240125111002,67.747154
20240125112002,93.388824
20240125113002,104.55536
20240125114002,134.35509
20240125115002,137.16379
20240125120002,149.55215
20240125121002,142.46835
20240125122002,69.56234
20240125123002,59.772373
20240125124002,35.49777
20240125125002,27.01419
20240125130002,19.023611
20240125131002,16.12953
20240125132002,16.298815
20240125133002,20.69476
20240125134002,17.033329
20240125135002,12.310287
20240125140002,7.780623
20240125141002,4.1494
20240125142002,2.2635589
20240125143002,1.4676592
20240125144002,1.2356886
20240125145002,1.2725297
20240125150002,1.8514274
20240125151002,2.0386765
20240125152002,2.0555403
20240125153002,1.9535061
20240125154002,1.9504005
20240125155002,1.9779783
20240125160002,1.605604
20240125161002,0.9181983
20240125162002,0.26958728
20240125163002,0.0
20240125164002,0.09080664
20240125165002,1.0363061
20240128090002,4.69559
20240128091002,4.6582093
20240128092002,10.581329
20240128093002,20.498674
20240128094002,31.618862
20240128095002,26.355314
20240128100002,17.664389
20240128101002,18.702991
20240128102002,23.569746
20240128103002,30.646132
20240128104002,31.40205
20240128105002,34.59592
20240128110002,36.20619
20240128111002,37.63996
20240128112002,32.91345
20240128113002,30.374413
20240128114002,42.60625
20240128115002,57.499275
20240128120002,81.48787
20240128121002,82.30984
20240128122002,83.165
20240128123002,79.48486
20240128124002,47.89987
20240128125002,35.281723
20240128130002,33.611343
20240128131002,26.112167
20240128132002,20.237354
20240128133002,20.07728
20240128134002,25.103653
20240128135002,29.398148
20240128140002,25.135069
20240128141002,21.462614
20240128142002,18.485952
20240128143002,17.670523
20240128144002,14.73786
20240128145002,13.331678
20240128150002,11.562301
20240128151002,11.4552
20240128152002,14.868581
20240128153002,12.917695
20240128154002,9.512598
20240128155002,7.009155
20240128160002,5.090925
20240128161002,3.215102
20240128162002,2.176909
20240128163002,1.58933
20240128164002,1.5861481
20240128165002,2.3813062
20240213090002,280.1639
20240213091002,473.6877
20240213092002,482.4413
20240213093002,644.97534
20240213094002,1347.213
20240213095002,1438.0822
20240213100002,1456.4805
20240213101002,1498.1779
20240213102002,1541.6416
20240213103002,1579.7592
20240213104002,1625.8672
20240213105002,1644.5973
20240213110002,1643.3196
20240213111002,1753.5321
20240213112002,1823.4618
20240213113002,1803.9891
20240213114002,1804.5035
20240213115002,1558.1656
20240213120002,1644.4319
20240213121002,1716.1407
20240213122002,1560.821
20240213123002,886.98065
20240213124002,723.2987
20240213125002,1375.7712
20240213130002,940.26135
20240213131002,155.26959
20240213132002,134.28618
20240213133002,113.92187
20240213134002,104.36086
20240213135002,112.75453
20240213140002,130.26163
20240213141002,129.82724
20240213142002,131.36374
20240213143002,118.30363
20240213144002,96.41166
20240213145002,83.01168
20240213150002,73.21288
20240213151002,52.912987
20240213152002,55.79082
20240213153002,44.573025
20240213154002,31.26943
20240213155002,25.530636
20240213160002,26.303154
20240213161002,24.030306
20240213162002,17.660955
20240213163002,11.620164
20240213164002,7.449279
20240213165002,6.0354395
20240226090002,56.65011
20240226091002,58.531498
20240226092002,63.928783
20240226093002,65.531494
20240226094002,70.54269
20240226095002,83.55786
20240226100002,73.31593
20240226101002,81.72409
20240226102002,98.74297
20240226103002,97.575066
20240226104002,108.54767
20240226105002,141.44
20240226110002,131.5457
20240226111002,122.569626
20240226112002,102.71201
20240226113002,61.32182
20240226114002,44.831116
20240226115002,45.008835
20240226120002,46.05301
20240226121002,33.462414
20240226122002,26.444042
20240226123002,37.68495
20240226124002,38.825478
20240226125002,34.81949
20240226130002,41.67951
20240226131002,57.732502
20240226132002,58.806515
20240226133002,55.268456
20240226134002,51.706993
20240226135002,36.029865
20240226140002,24.840729
20240226141002,19.230808
20240226142002,18.998848
20240226143002,18.579912
20240226144002,16.200678
20240226145002,14.621836
20240226150002,14.769493
20240226151002,14.920182
20240226152002,13.863141
20240226153002,11.517116
20240226154002,9.849505
20240226155002,8.011317
20240226160002,5.064067
20240226161002,2.8950746
20240226162002,1.3785965
20240226163002,0.36070225
20240226164002,0.0
20240226165002,0.4154536
20240319090002,5.222745
20240319091002,0.0
20240319092002,0.0
20240319093002,0.0
20240319094002,0.72156113
20240319095002,6.407538
20240319100002,12.028109
20240319101002,11.138597
20240319102002,10.0743
20240319103002,8.984016
20240319104002,10.629799
20240319105002,12.894632
20240319110002,17.643316
20240319111002,18.366566
20240319112002,23.607317
20240319113002,27.578943
20240319114002,21.79582
20240319115002,14.698964
20240319120002,15.558355
20240319121002,29.90505
20240319122002,29.50713
20240319123002,25.31731
20240319124002,21.363623
20240319125002,23.248072
20240319130002,24.539177
20240319131002,21.325874
20240319132002,16.485209
20240319133002,13.805595
20240319134002,10.643979
20240319135002,11.608259
20240319140002,10.76602
20240319141002,11.090118
20240319142002,12.816331
20240319143002,12.872236
20240319144002,11.545462
20240319145002,11.027807
20240319150002,12.557262
20240319151002,14.198866
20240319152002,15.9715185
20240319153002,11.199072
20240319154002,6.768413
20240319155002,3.682427
20240319160002,1.8106756
20240319161002,0.72408193
20240319162002,0.09421215
20240319163002,0.0
20240319164002,0.0
20240319165002,0.6351928
20240427090002,110.51576
20240427091002,75.32223
20240427092002,59.777996
20240427093002,61.418633
20240427094002,72.19279
20240427095002,81.08563
20240427100002,60.228886
20240427101002,74.15623
20240427102002,111.23954
20240427103002,139.57454
20240427104002,143.13081
20240427105002,151.6372
20240427110002,159.7679
20240427111002,158.16972
20240427112002,141.34264
20240427113002,133.42126
20240427114002,100.53788
20240427115002,81.87033
20240427120002,93.86314
20240427121002,130.25922
20240427122002,123.81939
20240427123002,99.85671
20240427124002,73.28867
20240427125002,79.47468
20240427130002,191.2948
20240427131002,196.64336
20240427132002,116.20218
20240427133002,234.49689
20240427134002,447.9519
20240427135002,303.37866
20240427140002,253.6659
20240427141002,270.4578
20240427142002,217.47754
20240427143002,155.16806
20240427144002,186.68217
20240427145002,170.81494
20240427150002,259.23843
20240427151002,206.96732
20240427152002,124.4931
20240427153002,83.583916
20240427154002,73.47205
20240427155002,89.079506
20240427160002,103.89277
20240427161002,115.409256
20240427162002,70.15812
20240427163002,29.211899
20240427164002,73.63821
20240427165002,37.331875
20240508090002,153.74257
20240508091002,106.684074
20240508092002,97.98989
20240508093002,102.68594
20240508094002,101.137856
20240508095002,106.74868
20240508100002,102.18254
20240508101002,126.76666
20240508102002,97.04662
20240508103002,66.415276
20240508104002,39.238354
20240508105002,48.99539
20240508110002,50.39997
20240508111002,44.32675
20240508112002,74.27954
20240508113002,76.75914
20240508114002,87.55419
20240508115002,111.43168
20240508120002,138.02
20240508121002,113.566154
20240508122002,173.90059
20240508123002,79.18633
20240508124002,33.007942
20240508125002,13.134984
20240508130002,4.156299
20240508131002,1.6515365
20240508132002,1.027943
20240508133002,1.6478649
20240508134002,4.488107
20240508135002,7.045298
20240508140002,12.252366
20240508141002,28.70661
20240508142002,47.04426
20240508143002,23.026604
20240508144002,11.499086
20240508145002,6.824158
20240508150002,4.288869
20240508151002,4.089626
20240508152002,3.6944835
20240508153002,2.265751
20240508154002,1.9764812
20240508155002,2.5011573
20240508160002,3.4221284
20240508161002,4.2404704
20240508162002,4.2097588
20240508163002,3.2356706
20240508164002,2.0699327
20240508165002,1.9691621
20240705090002,833.24756
20240705091002,889.57574
20240705092002,942.1648
20240705093002,999.45593
20240705094002,1067.1049
20240705095002,1149.7759
20240705100002,1196.7463
20240705101002,1239.3533
20240705102002,1308.8047
20240705103002,1369.0568
20240705104002,1320.1812
20240705105002,570.3987
20240705110002,1028.4385
20240705111002,419.46313
20240705112002,622.38837
20240705113002,1357.0161
20240705114002,1365.0933
20240705115002,1363.6637
20240705120002,1387.0056
20240705121002,1294.8201
20240705122002,1364.061
20240705123002,1223.9767
20240705124002,1073.2523
20240705125002,1025.9628
20240705130002,1057.7217
20240705131002,1038.1936
20240705132002,986.72595
20240705133002,954.4535
20240705134002,914.22107
20240705135002,870.2745
20240705140002,817.0974
20240705141002,812.5862
20240705142002,717.1303
20240705143002,442.5368
20240705144002,567.6705
20240705145002,260.93326
20240705150002,299.80133
20240705151002,327.13104
20240705152002,285.97858
20240705153002,258.95874
20240705154002,16.144705
20240705155002,16.005892
20240705160002,32.89149
20240705161002,26.949944
20240705162002,39.560528
20240705163002,25.804478
20240705164002,14.231347
20240705165002,12.694226
20240707090002,883.16077
20240707091002,928.98413
20240707092002,999.1588
20240707093002,1072.2897
20240707094002,1155.9149
20240707095002,1224.8346
20240707100002,1246.1417
20240707101002,1272.7526
20240707102002,1293.7445
20240707103002,1268.2684
20240707104002,1338.1326
20240707105002,1309.878
20240707110002,969.222
20240707111002,1236.7269
20240707112002,1297.8715
20240707113002,1316.0074
20240707114002,1410.5162
20240707115002,1430.75
20240707120002,1476.0468
20240707121002,1390.058
20240707122002,1341.2428
20240707123002,1300.7123
20240707124002,1264.9692
20240707125002,1225.0464
20240707130002,1226.7867
20240707131002,1181.1863
20240707132002,1129.2521
20240707133002,1075.2155
20240707134002,1024.5217
20240707135002,964.26794
20240707140002,929.1784
20240707141002,869.6171
20240707142002,697.1146
20240707143002,622.9673
20240707144002,606.8827
20240707145002,617.3264
20240707150002,528.6573
20240707151002,459.79776
20240707152002,140.06386
20240707153002,62.051094
20240707154002,38.750008
20240707155002,118.75068
20240707160002,46.398174
20240707161002,67.8703
20240707162002,33.509975
20240707163002,36.962738
20240707164002,9.611899
20240707165002,7.066274
20240317090003,1308.2325
20240317091003,1448.6782
20240317092003,1474.2451
20240317093003,1516.2872
20240317094003,1600.6108
20240317095003,1676.3976
20240317100003,1745.8324
20240317101003,1807.652
20240317102003,1849.4152
20240317103003,1771.4812
20240317104003,1804.3486
20240317105003,1826.8763
20240317110003,1862.3114
20240317111003,1844.2546
20240317112003,1585.059
20240317113003,1661.665
20240317114003,1749.1642
20240317115003,965.7083
20240317120003,1236.8379
20240317121003,533.61273
20240317122003,451.77698
20240317123003,282.7375
20240317124003,310.8995
20240317125003,282.01294
20240317130003,231.2006
20240317131003,248.31705
20240317132003,250.48079
20240317133003,133.89543
20240317134003,172.0784
20240317135003,240.64674
20240317140003,154.0885
20240317141003,114.11149
20240317142003,77.35861
20240317143003,52.98575
20240317144003,54.066666
20240317145003,40.368946
20240317150003,36.23993
20240317151003,26.247887
20240317152003,18.73014
20240317153003,16.939846
20240317154003,21.43577
20240317155003,26.155151
20240317160003,23.297626
20240317161003,21.875244
20240317162003,19.66449
20240317163003,15.361093
20240317164003,9.755246
20240317165003,7.754834
20240414090003,706.57697
20240414091003,772.1979
20240414092003,818.86255
20240414093003,878.23846
20240414094003,824.25116
20240414095003,1108.405
20240414100003,966.0752
20240414101003,971.5417
20240414102003,906.9469
20240414103003,1023.729
20240414104003,1061.9026
20240414105003,734.65674
20240414110003,1258.0211
20240414111003,1054.4368
20240414112003,761.3311
20240414113003,1392.5549
20240414114003,1163.359
20240414115003,881.56555
20240414120003,738.9512
20240414121003,571.4193
20240414122003,405.87958
20240414123003,675.3813
20240414124003,478.99472
20240414125003,180.54068
20240414130003,573.8109
20240414131003,543.0745
20240414132003,388.0853
20240414133003,238.55217
20240414134003,510.0382
20240414135003,761.27435
20240414140003,407.38022
20240414141003,246.21361
20240414142003,41.339443
20240414143003,47.754288
20240414144003,92.384575
20240414145003,213.92026
20240414150003,172.44557
20240414151003,115.776054
20240414152003,92.97045
20240414153003,43.550198
20240414154003,36.60977
20240414155003,46.1845
20240414160003,49.53119
20240414161003,46.109524
20240414162003,38.255825
20240414163003,32.24645
20240414164003,26.164341
20240414165003,20.782896
20240524090003,106.01786
20240524091003,146.18358
20240524092003,219.02097
20240524093003,226.2311
20240524094003,267.15015
20240524095003,473.21628
20240524100003,212.2593
20240524101003,132.34758
20240524102003,270.6847
20240524103003,249.06013
20240524104003,237.11945
20240524105003,258.71744
20240524110003,266.6459
20240524111003,217.941
20240524112003,349.97226
20240524113003,521.2976
20240524114003,399.68356
20240524115003,211.00716
20240524120003,180.96233
20240524121003,264.97437
20240524122003,383.83752
20240524123003,359.68808
20240524124003,514.3914
20240524125003,703.65247
20240524130003,855.6957
20240524131003,634.31
20240524132003,506.37592
20240524133003,329.9569
20240524134003,251.18443
20240524135003,151.19164
20240524140003,75.72027
20240524141003,46.99649
20240524142003,39.407948
20240524143003,27.313673
20240524144003,8.489411
20240524145003,4.7747064
20240524150003,5.602267
20240524151003,4.891456
20240524152003,5.976368
20240524153003,6.8977137
20240524154003,7.225187
20240524155003,5.939033
20240524160003,4.7135625
20240524161003,4.6813045
20240524162003,5.0212455
20240524163003,6.6076574
20240524164003,8.254502
20240524165003,9.003432
20240526090003,134.42056
20240526091003,211.3809
